type,source,overall_accuracy,date,entity,relation,hallucinated,hallucination_type,output
overlaps,polished,0.6667,1.0000,0.0000,1.0000,True,relation,"The Internet grew fast in the 1990s.  
Phones also got smaller and better.  
At the same time, the d"
overlaps,template,0.1667,0.0000,0.5000,0.0000,True,entity,All 4 at once: September 11 attacks and War on Terror began and Afghanistan invaded and Security mea
overlaps,polished,0.7000,1.0000,0.1000,1.0000,True,relation,"In the late 1700s and early 1800s, many big changes happened. The Romantic movement grew. The Indust"
overlaps,template,0.4571,1.0000,0.3714,0.0000,True,relation,All 4 at once: Modernism in art and Cubism and Surrealism and Expressionism.
overlaps,polished,0.6833,1.0000,0.0500,1.0000,False,none,"All four movements happened at the same time. These were the Women's Liberation, Gay Rights, Environ"
overlaps,template,0.1333,0.0000,0.4000,0.0000,True,entity,Korean War and Cold War and Nuclear arms race at same time.
overlaps,template,0.4571,1.0000,0.3714,0.0000,False,none,All 4 at once: Shakespeare writing and Globe Theatre operating and Elizabethan era and Early modern 
overlaps,template,0.2000,0.2000,0.4000,0.0000,True,entity,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning at same time.
overlaps,polished,0.0000,0.0000,0.0000,0.0000,True,entity,"All four events happened at the same time.  
These events are the COVID-19 pandemic, remote work, di"
overlaps,polished,0.6667,1.0000,0.0000,1.0000,True,relation,"Many events happened at the same time. In the 15th to 17th centuries, four big events occurred. The "
overlaps,template,0.1200,0.0000,0.3600,0.0000,True,entity,All 4 at once: Berlin Blockade and NATO formation and Israel established and Korean War started.
overlaps,polished,0.7867,1.0000,0.3600,1.0000,True,relation,"In the late 1700s, four big events happened at the same time. Britain had the Industrial Revolution."
overlaps,template,0.0667,0.0000,0.2000,0.0000,True,entity,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged at same time.
overlaps,polished,0.7200,1.0000,0.1600,1.0000,False,none,"During the 14th and 15th centuries, many changes happened at once. The Medieval period was ending. T"
overlaps,polished,0.4444,1.0000,0.3333,0.0000,False,none,"In the late 1700s, big changes happened. The Age of Enlightenment and the Industrial Revolution star"
overlaps,polished,0.4933,0.2000,0.2800,1.0000,True,entity,"All four events happen at the same time.  
They are the Victorian Era, the Industrial Revolution, th"
overlaps,polished,0.1000,0.0000,0.3000,0.0000,True,entity,All four events happen at the same time. The Belle Époque is bright and lively. Industrial society g
overlaps,polished,0.1556,0.2000,0.2667,0.0000,True,entity,"All four events happened at the same time. These were the Roaring Twenties, the Jazz Age, Prohibitio"
overlaps,template,0.5333,0.0000,0.6000,1.0000,True,entity,World War II in Europe and World War II in Pacific and Holocaust and Science research both true.
overlaps,template,0.4571,1.0000,0.3714,0.0000,True,relation,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement.
overlaps,polished,0.3000,0.5000,0.4000,0.0000,True,entity,"In 1989, four big events happened. The Berlin Wall fell. Soviet communism ended. Germany reunited. E"
overlaps,polished,0.7000,1.0000,0.1000,1.0000,True,relation,"In the 1990s and 2000s, the Internet grew. Mobile phones also got better. At the same time, the digi"
overlaps,template,0.1667,0.0000,0.5000,0.0000,True,entity,All 4 at once: September 11 attacks and War on Terror began and Afghanistan invaded and Security mea
overlaps,polished,0.7000,1.0000,0.1000,1.0000,True,relation,"In the late 1700s and early 1800s, many big changes happened. The Romantic movement grew. The Indust"
overlaps,template,0.4571,1.0000,0.3714,0.0000,True,relation,All 4 at once: Modernism in art and Cubism and Surrealism and Expressionism.
overlaps,polished,0.6833,1.0000,0.0500,1.0000,False,none,"All four movements happened at the same time. They are the Women's Liberation, Gay Rights, Environme"
overlaps,template,0.1333,0.0000,0.4000,0.0000,True,entity,Korean War and Cold War and Nuclear arms race at same time.
overlaps,template,0.4571,1.0000,0.3714,0.0000,False,none,All 4 at once: Shakespeare writing and Globe Theatre operating and Elizabethan era and Early modern 
overlaps,template,0.2000,0.2000,0.4000,0.0000,True,entity,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning at same time.
overlaps,polished,0.4000,1.0000,0.2000,0.0000,True,relation,"From 2020 to 2023, four big changes happened at once.  
The COVID-19 pandemic spread worldwide.  
Ma"
overlaps,polished,0.7867,1.0000,0.3600,1.0000,True,relation,"In the 1400s to 1600s, four big events happened at the same time. The Renaissance started in Italy. "
overlaps,template,0.1200,0.0000,0.3600,0.0000,True,entity,All 4 at once: Berlin Blockade and NATO formation and Israel established and Korean War started.
overlaps,polished,0.7867,1.0000,0.3600,1.0000,True,relation,"In the late 1700s, many big changes happened. Britain had the Industrial Revolution. The American Re"
overlaps,template,0.0667,0.0000,0.2000,0.0000,True,entity,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged at same time.
overlaps,polished,0.7381,1.0000,0.2143,1.0000,False,none,The Middle Ages ended. The Renaissance began. Feudalism declined. Humanism spread. All these changes
overlaps,polished,0.4444,1.0000,0.3333,0.0000,False,none,"In the late 1700s, big changes happened. The Age of Enlightenment and the Industrial Revolution star"
overlaps,polished,0.5000,0.2000,0.3000,1.0000,True,entity,"All four events happen at the same time.  
The Victorian Era and the Industrial Revolution both star"
overlaps,polished,0.0000,0.0000,0.0000,0.0000,True,entity,All four events happened at the same time. The Belle Époque was a time of growth. Society was changi
overlaps,polished,0.1778,0.2000,0.3333,0.0000,True,entity,"All four happened at the same time. These were the Roaring Twenties, the Jazz Age, Prohibition, and "
overlaps,template,0.5333,0.0000,0.6000,1.0000,True,entity,World War II in Europe and World War II in Pacific and Holocaust and Science research both true.
overlaps,template,0.4571,1.0000,0.3714,0.0000,True,relation,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement.
overlaps,polished,0.3000,0.5000,0.4000,0.0000,True,entity,"In 1989, four big events happened at once. The Berlin Wall fell. Soviet communism collapsed. Germany"
