template_type,template_id,flesch_score,word_count,success,rendered_output
causality,caus_this_1,38.58714285714291,21,True,Climate change from greenhouse emissions. This led to Rising sea levels threaten coastal regions. Key facts: Climate change from greenhouse emissions.
causality,caus_this_1,38.58714285714291,21,True,French monarchy despotism and financial crisis. This led to French Revolution transformed Europe. Key facts: French monarchy despotism and financial crisis.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Atoms proposed. Then Atomic structure discovered. Last Electrons identified. Key facts: Atoms proposed.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Telegraph invented. Then Telegraph networks expanded. Last Telephone invented. Key facts: Telegraph invented.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Atoms proposed. Then Atomic structure discovered. Last Electrons identified. Key facts: Atoms proposed.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Telegraph invented. Then Telegraph networks expanded. Last Telephone invented. Key facts: Telegraph invented.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Atoms proposed. Then Atomic structure discovered. Last Electrons identified. Key facts: Atoms proposed.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Telegraph invented. Then Telegraph networks expanded. Last Telephone invented. Key facts: Telegraph invented.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Atoms proposed. Then Atomic structure discovered. Last Electrons identified. Key facts: Atoms proposed.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Telegraph invented. Then Telegraph networks expanded. Last Telephone invented. Key facts: Telegraph invented.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Atoms proposed. Then Atomic structure discovered. Last Electrons identified. Key facts: Atoms proposed.
sequences,seq_count_1,38.68100000000001,18,True,5 steps in all. First Telegraph invented. Then Telegraph networks expanded. Last Telephone invented. Key facts: Telegraph invented.
sequences,seq_bare_4,38.86250000000001,16,True,French Revolution erupted. And then Bastille stormed. And then Rights declared. Key facts: French Revolution erupted.
sequences,seq_fast_1,38.86250000000001,16,True,Fast chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_slow_1,38.86250000000001,16,True,Slow chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_bare_4,38.86250000000001,16,True,French Revolution erupted. And then Bastille stormed. And then Rights declared. Key facts: French Revolution erupted.
sequences,seq_fast_1,38.86250000000001,16,True,Fast chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_slow_1,38.86250000000001,16,True,Slow chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_bare_4,38.86250000000001,16,True,French Revolution erupted. And then Bastille stormed. And then Rights declared. Key facts: French Revolution erupted.
sequences,seq_fast_1,38.86250000000001,16,True,Fast chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_slow_1,38.86250000000001,16,True,Slow chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_bare_4,38.86250000000001,16,True,French Revolution erupted. And then Bastille stormed. And then Rights declared. Key facts: French Revolution erupted.
sequences,seq_fast_1,38.86250000000001,16,True,Fast chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_slow_1,38.86250000000001,16,True,Slow chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_bare_4,38.86250000000001,16,True,French Revolution erupted. And then Bastille stormed. And then Rights declared. Key facts: French Revolution erupted.
sequences,seq_fast_1,38.86250000000001,16,True,Fast chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_slow_1,38.86250000000001,16,True,Slow chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_bare_4,38.86250000000001,16,True,French Revolution erupted. And then Bastille stormed. And then Rights declared. Key facts: French Revolution erupted.
sequences,seq_fast_1,38.86250000000001,16,True,Fast chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
sequences,seq_slow_1,38.86250000000001,16,True,Slow chain: French Revolution erupted. Then Bastille stormed. Then Rights declared. Key facts: French Revolution erupted.
causality,caus_bare_4,38.960441176470624,17,True,"Printing press invented around 1440, so Knowledge spread accelerated dramatically. Key facts: Printing press invented around 1440."
causality,caus_bare_4,38.960441176470624,17,True,"Uncle Tom's Cabin published, so Northern public opinion shifted against slavery. Key facts: Uncle Tom's Cabin published."
causality,caus_bare_4,38.960441176470624,17,True,"Printing press invented around 1440, so Knowledge spread accelerated dramatically. Key facts: Printing press invented around 1440."
causality,caus_bare_4,38.960441176470624,17,True,"Uncle Tom's Cabin published, so Northern public opinion shifted against slavery. Key facts: Uncle Tom's Cabin published."
causality,caus_bare_4,38.960441176470624,17,True,"Printing press invented around 1440, so Knowledge spread accelerated dramatically. Key facts: Printing press invented around 1440."
causality,caus_bare_4,38.960441176470624,17,True,"Uncle Tom's Cabin published, so Northern public opinion shifted against slavery. Key facts: Uncle Tom's Cabin published."
causality,caus_bare_4,38.960441176470624,17,True,"Printing press invented around 1440, so Knowledge spread accelerated dramatically. Key facts: Printing press invented around 1440."
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_both_1,38.960441176470624,17,True,Berlin Blockade and NATO formation and Israel established and Korean War started both. Key facts: Berlin Blockade.
overlaps,ov_all_1,38.960441176470624,17,True,All: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_this_1,38.960441176470624,17,True,This: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_both_1,38.960441176470624,17,True,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged both. Key facts: Dot-com boom.
overlaps,ov_all_1,38.960441176470624,17,True,All: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_this_1,38.960441176470624,17,True,This: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_bare_1,38.960441176470624,17,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity at same time. Key facts: Roaring Twenties.
overlaps,ov_micro_1,38.960441176470624,17,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement together. Key facts: Vietnam War.
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_both_1,38.960441176470624,17,True,Berlin Blockade and NATO formation and Israel established and Korean War started both. Key facts: Berlin Blockade.
overlaps,ov_all_1,38.960441176470624,17,True,All: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_this_1,38.960441176470624,17,True,This: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_both_1,38.960441176470624,17,True,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged both. Key facts: Dot-com boom.
overlaps,ov_all_1,38.960441176470624,17,True,All: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_this_1,38.960441176470624,17,True,This: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_bare_1,38.960441176470624,17,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity at same time. Key facts: Roaring Twenties.
overlaps,ov_micro_1,38.960441176470624,17,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement together. Key facts: Vietnam War.
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_both_1,38.960441176470624,17,True,Berlin Blockade and NATO formation and Israel established and Korean War started both. Key facts: Berlin Blockade.
overlaps,ov_all_1,38.960441176470624,17,True,All: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_this_1,38.960441176470624,17,True,This: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_both_1,38.960441176470624,17,True,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged both. Key facts: Dot-com boom.
overlaps,ov_all_1,38.960441176470624,17,True,All: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_this_1,38.960441176470624,17,True,This: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_bare_1,38.960441176470624,17,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity at same time. Key facts: Roaring Twenties.
overlaps,ov_micro_1,38.960441176470624,17,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement together. Key facts: Vietnam War.
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_both_1,38.960441176470624,17,True,Berlin Blockade and NATO formation and Israel established and Korean War started both. Key facts: Berlin Blockade.
overlaps,ov_all_1,38.960441176470624,17,True,All: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_this_1,38.960441176470624,17,True,This: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_both_1,38.960441176470624,17,True,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged both. Key facts: Dot-com boom.
overlaps,ov_all_1,38.960441176470624,17,True,All: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_this_1,38.960441176470624,17,True,This: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_bare_1,38.960441176470624,17,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity at same time. Key facts: Roaring Twenties.
overlaps,ov_micro_1,38.960441176470624,17,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement together. Key facts: Vietnam War.
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_both_1,38.960441176470624,17,True,Berlin Blockade and NATO formation and Israel established and Korean War started both. Key facts: Berlin Blockade.
overlaps,ov_all_1,38.960441176470624,17,True,All: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_this_1,38.960441176470624,17,True,This: Berlin Blockade and NATO formation and Israel established and Korean War started. Key facts: Berlin Blockade.
overlaps,ov_micro_2,38.960441176470624,17,True,Both: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_both_1,38.960441176470624,17,True,Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged both. Key facts: Dot-com boom.
overlaps,ov_all_1,38.960441176470624,17,True,All: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_now_1,38.960441176470624,17,True,Now: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_this_1,38.960441176470624,17,True,This: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged. Key facts: Dot-com boom.
overlaps,ov_bare_1,38.960441176470624,17,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity at same time. Key facts: Roaring Twenties.
overlaps,ov_micro_1,38.960441176470624,17,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement together. Key facts: Vietnam War.
causality,caus_link_1,39.06321428571431,21,True,Trade opened between China and West is linked to Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_both_1,39.06321428571431,21,True,Trade opened between China and West and Global manufacturing patterns shifted are tied. Key facts: Trade opened between China and West.
causality,caus_link_1,39.06321428571431,21,True,Trade opened between China and West is linked to Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_both_1,39.06321428571431,21,True,Trade opened between China and West and Global manufacturing patterns shifted are tied. Key facts: Trade opened between China and West.
causality,caus_link_1,39.06321428571431,21,True,Trade opened between China and West is linked to Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_both_1,39.06321428571431,21,True,Trade opened between China and West and Global manufacturing patterns shifted are tied. Key facts: Trade opened between China and West.
overlaps,ov_bare_3,39.06321428571431,21,True,Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence as one. Key facts: Berlin Wall fell.
overlaps,ov_while_1,39.06321428571431,21,True,"While September 11 attacks, War on Terror began and Afghanistan invaded and Security measures increased too. Key facts: September 11 attacks."
overlaps,ov_here_1,39.06321428571431,21,True,Here: September 11 attacks and War on Terror began and Afghanistan invaded and Security measures increased. Key facts: September 11 attacks.
overlaps,ov_bare_3,39.06321428571431,21,True,Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence as one. Key facts: Berlin Wall fell.
overlaps,ov_while_1,39.06321428571431,21,True,"While September 11 attacks, War on Terror began and Afghanistan invaded and Security measures increased too. Key facts: September 11 attacks."
overlaps,ov_here_1,39.06321428571431,21,True,Here: September 11 attacks and War on Terror began and Afghanistan invaded and Security measures increased. Key facts: September 11 attacks.
overlaps,ov_bare_3,39.06321428571431,21,True,Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence as one. Key facts: Berlin Wall fell.
overlaps,ov_while_1,39.06321428571431,21,True,"While September 11 attacks, War on Terror began and Afghanistan invaded and Security measures increased too. Key facts: September 11 attacks."
overlaps,ov_here_1,39.06321428571431,21,True,Here: September 11 attacks and War on Terror began and Afghanistan invaded and Security measures increased. Key facts: September 11 attacks.
overlaps,ov_bare_3,39.06321428571431,21,True,Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence as one. Key facts: Berlin Wall fell.
overlaps,ov_while_1,39.06321428571431,21,True,"While September 11 attacks, War on Terror began and Afghanistan invaded and Security measures increased too. Key facts: September 11 attacks."
overlaps,ov_here_1,39.06321428571431,21,True,Here: September 11 attacks and War on Terror began and Afghanistan invaded and Security measures increased. Key facts: September 11 attacks.
overlaps,ov_bare_3,39.06321428571431,21,True,Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence as one. Key facts: Berlin Wall fell.
sequences,seq_in_1,39.155271739130455,23,True,"In 5 weeks, this is what happened: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated."
sequences,seq_in_1,39.155271739130455,23,True,"In 5 weeks, this is what happened: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated."
sequences,seq_in_1,39.155271739130455,23,True,"In 5 weeks, this is what happened: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated."
sequences,seq_in_1,39.155271739130455,23,True,"In 5 weeks, this is what happened: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated."
sequences,seq_in_1,39.155271739130455,23,True,"In 5 weeks, this is what happened: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated."
sequences,seq_in_1,39.155271739130455,23,True,"In 5 weeks, this is what happened: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated."
causality,caus_bare_2,39.32833333333335,20,True,Russian Revolution occurred in 1917. This made it so: Soviet Union became superpower. Key facts: Russian Revolution occurred in 1917.
causality,caus_bare_2,39.32833333333335,20,True,Russian Revolution occurred in 1917. This made it so: Soviet Union became superpower. Key facts: Russian Revolution occurred in 1917.
causality,caus_bare_2,39.32833333333335,20,True,Russian Revolution occurred in 1917. This made it so: Soviet Union became superpower. Key facts: Russian Revolution occurred in 1917.
causality,caus_bare_2,39.32833333333335,20,True,Russian Revolution occurred in 1917. This made it so: Soviet Union became superpower. Key facts: Russian Revolution occurred in 1917.
sequences,seq_all_1,39.55500000000001,24,True,"All 5 events: Berlin Wall erected, Kennedy visits Berlin, Cuban Missile Crisis, Wall becomes permanent, and Cold War stabilizes. Key facts: Berlin Wall erected."
sequences,seq_all_1,39.55500000000001,24,True,"All 5 events: Berlin Wall erected, Kennedy visits Berlin, Cuban Missile Crisis, Wall becomes permanent, and Cold War stabilizes. Key facts: Berlin Wall erected."
sequences,seq_all_1,39.55500000000001,24,True,"All 5 events: Berlin Wall erected, Kennedy visits Berlin, Cuban Missile Crisis, Wall becomes permanent, and Cold War stabilizes. Key facts: Berlin Wall erected."
sequences,seq_all_1,39.55500000000001,24,True,"All 5 events: Berlin Wall erected, Kennedy visits Berlin, Cuban Missile Crisis, Wall becomes permanent, and Cold War stabilizes. Key facts: Berlin Wall erected."
sequences,seq_all_1,39.55500000000001,24,True,"All 5 events: Berlin Wall erected, Kennedy visits Berlin, Cuban Missile Crisis, Wall becomes permanent, and Cold War stabilizes. Key facts: Berlin Wall erected."
sequences,seq_all_1,39.55500000000001,24,True,"All 5 events: Berlin Wall erected, Kennedy visits Berlin, Cuban Missile Crisis, Wall becomes permanent, and Cold War stabilizes. Key facts: Berlin Wall erected."
sequences,seq_way_1,39.7434090909091,22,True,The way it went was this: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated.
sequences,seq_way_1,39.7434090909091,22,True,The way it went was this: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated.
sequences,seq_way_1,39.7434090909091,22,True,The way it went was this: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated.
sequences,seq_way_1,39.7434090909091,22,True,The way it went was this: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated.
sequences,seq_way_1,39.7434090909091,22,True,The way it went was this: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated.
sequences,seq_way_1,39.7434090909091,22,True,The way it went was this: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared on Serbia. Key facts: Archduke assassinated.
point_in_time,pit_simple_1,40.09,8,True,"published Special Relativity happened on June 30, 1905."
point_in_time,pit_simple_2,40.09,8,True,"published Special Relativity occurred on June 30, 1905."
point_in_time,pit_context_3,40.09,8,True,"At June 30, 1905, published Special Relativity occurred."
point_in_time,pit_complex_3,40.09,8,True,"July 4, 1776 became famous for declared independence."
point_in_time,pit_simple_1,40.09,8,True,"experienced nuclear disaster happened on April 26, 1986."
point_in_time,pit_simple_2,40.09,8,True,"experienced nuclear disaster occurred on April 26, 1986."
point_in_time,pit_context_3,40.09,8,True,"At April 26, 1986, experienced nuclear disaster occurred."
point_in_time,pit_simple_1,40.09,8,True,"discovered Mandelbrot set happened on November 1, 1980."
point_in_time,pit_simple_2,40.09,8,True,"discovered Mandelbrot set occurred on November 1, 1980."
point_in_time,pit_context_3,40.09,8,True,"At November 1, 1980, discovered Mandelbrot set occurred."
point_in_time,pit_relative_1,40.09,8,True,"formulated gravity law occurred in 1687, changing history."
point_in_time,pit_simple_1,40.09,8,True,"published evolution theory happened on November 24, 1859."
point_in_time,pit_simple_2,40.09,8,True,"published evolution theory occurred on November 24, 1859."
point_in_time,pit_context_3,40.09,8,True,"At November 24, 1859, published evolution theory occurred."
point_in_time,pit_relative_2,40.09,8,True,proposed Hawking radiation in 1974 shaped the future.
point_in_time,pit_emph_2,40.09,8,True,"January 1, 1863: the day issued Emancipation Proclamation."
point_in_time,pit_narr_2,40.09,8,True,introduced glasnost and perestroika took place on 1985.
point_in_time,pit_relative_2,40.09,8,True,completed Guernica in June 1937 shaped the future.
point_in_time,pit_hist_1,40.09,8,True,"History records that on 1996, began digital preservation."
point_in_time,pit_simple_1,40.09,8,True,"published Special Relativity happened on June 30, 1905."
point_in_time,pit_simple_2,40.09,8,True,"published Special Relativity occurred on June 30, 1905."
point_in_time,pit_context_3,40.09,8,True,"At June 30, 1905, published Special Relativity occurred."
point_in_time,pit_complex_3,40.09,8,True,"July 4, 1776 became famous for declared independence."
point_in_time,pit_simple_1,40.09,8,True,"experienced nuclear disaster happened on April 26, 1986."
point_in_time,pit_simple_2,40.09,8,True,"experienced nuclear disaster occurred on April 26, 1986."
point_in_time,pit_context_3,40.09,8,True,"At April 26, 1986, experienced nuclear disaster occurred."
point_in_time,pit_simple_1,40.09,8,True,"discovered Mandelbrot set happened on November 1, 1980."
point_in_time,pit_simple_2,40.09,8,True,"discovered Mandelbrot set occurred on November 1, 1980."
point_in_time,pit_context_3,40.09,8,True,"At November 1, 1980, discovered Mandelbrot set occurred."
point_in_time,pit_relative_1,40.09,8,True,"formulated gravity law occurred in 1687, changing history."
point_in_time,pit_simple_1,40.09,8,True,"published evolution theory happened on November 24, 1859."
point_in_time,pit_simple_2,40.09,8,True,"published evolution theory occurred on November 24, 1859."
point_in_time,pit_context_3,40.09,8,True,"At November 24, 1859, published evolution theory occurred."
point_in_time,pit_relative_2,40.09,8,True,proposed Hawking radiation in 1974 shaped the future.
point_in_time,pit_emph_2,40.09,8,True,"January 1, 1863: the day issued Emancipation Proclamation."
point_in_time,pit_narr_2,40.09,8,True,introduced glasnost and perestroika took place on 1985.
point_in_time,pit_relative_2,40.09,8,True,completed Guernica in June 1937 shaped the future.
point_in_time,pit_hist_1,40.09,8,True,"History records that on 1996, began digital preservation."
point_in_time,pit_simple_1,40.09,8,True,"published Special Relativity happened on June 30, 1905."
point_in_time,pit_simple_2,40.09,8,True,"published Special Relativity occurred on June 30, 1905."
point_in_time,pit_context_3,40.09,8,True,"At June 30, 1905, published Special Relativity occurred."
point_in_time,pit_complex_3,40.09,8,True,"July 4, 1776 became famous for declared independence."
point_in_time,pit_simple_1,40.09,8,True,"experienced nuclear disaster happened on April 26, 1986."
point_in_time,pit_simple_2,40.09,8,True,"experienced nuclear disaster occurred on April 26, 1986."
point_in_time,pit_context_3,40.09,8,True,"At April 26, 1986, experienced nuclear disaster occurred."
point_in_time,pit_simple_1,40.09,8,True,"discovered Mandelbrot set happened on November 1, 1980."
point_in_time,pit_simple_2,40.09,8,True,"discovered Mandelbrot set occurred on November 1, 1980."
point_in_time,pit_context_3,40.09,8,True,"At November 1, 1980, discovered Mandelbrot set occurred."
point_in_time,pit_relative_1,40.09,8,True,"formulated gravity law occurred in 1687, changing history."
point_in_time,pit_simple_1,40.09,8,True,"published evolution theory happened on November 24, 1859."
point_in_time,pit_simple_2,40.09,8,True,"published evolution theory occurred on November 24, 1859."
point_in_time,pit_context_3,40.09,8,True,"At November 24, 1859, published evolution theory occurred."
intervals,int_duration_2,40.09,8,True,"Over 3 centuries, occurred unfolded (14th century-17th century)."
intervals,int_impact_1,40.09,8,True,"For 3 centuries (14th century-17th century), occurred dominated."
intervals,int_duration_3,40.09,8,True,revolutionized continued for 200 years (16th century-18th century).
intervals,int_temporal_1,40.09,8,True,revolutionized stretched across 200 years (16th century-18th century).
intervals,int_progress_1,40.09,8,True,revolutionized began in 1957 and ended in present.
intervals,int_duration_2,40.09,8,True,"Over 3 centuries, occurred unfolded (14th century-17th century)."
intervals,int_impact_1,40.09,8,True,"For 3 centuries (14th century-17th century), occurred dominated."
intervals,int_duration_3,40.09,8,True,revolutionized continued for 200 years (16th century-18th century).
intervals,int_temporal_1,40.09,8,True,revolutionized stretched across 200 years (16th century-18th century).
intervals,int_progress_1,40.09,8,True,revolutionized began in 1957 and ended in present.
intervals,int_duration_2,40.09,8,True,"Over 3 centuries, occurred unfolded (14th century-17th century)."
intervals,int_impact_1,40.09,8,True,"For 3 centuries (14th century-17th century), occurred dominated."
intervals,int_duration_3,40.09,8,True,revolutionized continued for 200 years (16th century-18th century).
intervals,int_temporal_1,40.09,8,True,revolutionized stretched across 200 years (16th century-18th century).
intervals,int_progress_1,40.09,8,True,revolutionized began in 1957 and ended in present.
intervals,int_duration_2,40.09,8,True,"Over 3 centuries, occurred unfolded (14th century-17th century)."
intervals,int_impact_1,40.09,8,True,"For 3 centuries (14th century-17th century), occurred dominated."
causality,caus_cause_1,40.09,16,True,Transistor developed in 1947 did cause Modern computer age began. Key facts: Transistor developed in 1947.
causality,caus_bring_1,40.09,16,True,Transistor developed in 1947 brought about Modern computer age began. Key facts: Transistor developed in 1947.
causality,caus_cause_1,40.09,16,True,Transistor developed in 1947 did cause Modern computer age began. Key facts: Transistor developed in 1947.
causality,caus_bring_1,40.09,16,True,Transistor developed in 1947 brought about Modern computer age began. Key facts: Transistor developed in 1947.
causality,caus_cause_1,40.09,16,True,Transistor developed in 1947 did cause Modern computer age began. Key facts: Transistor developed in 1947.
causality,caus_bring_1,40.09,16,True,Transistor developed in 1947 brought about Modern computer age began. Key facts: Transistor developed in 1947.
overlaps,ov_bare_3,40.09,16,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity as one. Key facts: Roaring Twenties.
overlaps,ov_bare_3,40.09,16,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity as one. Key facts: Roaring Twenties.
overlaps,ov_bare_3,40.09,16,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity as one. Key facts: Roaring Twenties.
overlaps,ov_bare_3,40.09,16,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity as one. Key facts: Roaring Twenties.
overlaps,ov_bare_3,40.09,16,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity as one. Key facts: Roaring Twenties.
causality,caus_this_1,40.11192982456143,19,True,Russian Revolution occurred in 1917. This led to Soviet Union became superpower. Key facts: Russian Revolution occurred in 1917.
